run1_id,run2_id,ari_score,run1_sample,run1_network_method,run1_community_method,run1_param_id,run1_n_communities,run2_sample,run2_network_method,run2_community_method,run2_param_id,run2_n_communities,same_sample,same_network_method,same_community_method,same_param_id,common_outlets,comparison_type
sample_11_dice_spectral_clustering_params_4,sample_15_cooccurrence_fast_greedy_params_0,0.19638709677419355,sample_11,dice,spectral_clustering,params_4,6,sample_15,cooccurrence,fast_greedy,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_00_jaccard_louvain_params_6,sample_15_pmi_spectral_clustering_params_9,0.009129692832764505,sample_00,jaccard,louvain,params_6,8,sample_15,pmi,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_08_tfidf_similarity_louvain_params_4,sample_12_jaccard_spectral_clustering_params_9,0.6696034421740831,sample_08,tfidf_similarity,louvain,params_4,3,sample_12,jaccard,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_18_cosine_spectral_clustering_params_5,sample_18_pmi_spectral_clustering_params_10,-0.01173563928350834,sample_18,cosine,spectral_clustering,params_5,8,sample_18,pmi,spectral_clustering,params_10,5,True,False,True,False,49,same_sample_diff_method
sample_02_jaccard_spectral_clustering_params_8,sample_13_conditional_probability_walktrap_params_4,-0.02812575490906581,sample_02,jaccard,spectral_clustering,params_8,8,sample_13,conditional_probability,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_10_correlation_spectral_clustering_params_10,sample_16_dice_spectral_clustering_params_7,0.16735691492973045,sample_10,correlation,spectral_clustering,params_10,5,sample_16,dice,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_07_conditional_probability_spectral_clustering_params_10,sample_19_dice_louvain_params_4,0.33780629708009824,sample_07,conditional_probability,spectral_clustering,params_10,5,sample_19,dice,louvain,params_4,3,False,False,False,False,49,diff_method_diff_sample
sample_05_cosine_spectral_clustering_params_6,sample_16_cooccurrence_spectral_clustering_params_3,0.11069885609714684,sample_05,cosine,spectral_clustering,params_6,3,sample_16,cooccurrence,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_05_cooccurrence_louvain_params_7,sample_17_cooccurrence_louvain_params_2,0.13703334259970892,sample_05,cooccurrence,louvain,params_7,21,sample_17,cooccurrence,louvain,params_2,9,False,True,True,False,49,same_method_diff_sample
sample_11_cooccurrence_louvain_params_1,sample_17_conditional_probability_threshold_components_params_6,-0.025180934046475305,sample_11,cooccurrence,louvain,params_1,4,sample_17,conditional_probability,threshold_components,params_6,8,False,False,False,False,49,diff_method_diff_sample
sample_12_tfidf_similarity_spectral_clustering_params_8,sample_15_jaccard_spectral_clustering_params_6,0.22913420518165895,sample_12,tfidf_similarity,spectral_clustering,params_8,8,sample_15,jaccard,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_00_conditional_probability_spectral_clustering_params_3,sample_15_conditional_probability_spectral_clustering_params_2,0.32636554849621613,sample_00,conditional_probability,spectral_clustering,params_3,5,sample_15,conditional_probability,spectral_clustering,params_2,4,False,True,True,False,49,same_method_diff_sample
sample_09_conditional_probability_spectral_clustering_params_1,sample_15_lift_spectral_clustering_params_9,-0.05109641066878014,sample_09,conditional_probability,spectral_clustering,params_1,3,sample_15,lift,spectral_clustering,params_9,3,False,False,True,False,49,diff_method_diff_sample
sample_11_cooccurrence_threshold_components_params_2,sample_18_dice_threshold_components_params_3,0.8246808510638298,sample_11,cooccurrence,threshold_components,params_2,15,sample_18,dice,threshold_components,params_3,14,False,False,True,False,49,diff_method_diff_sample
sample_05_cooccurrence_louvain_params_4,sample_09_cooccurrence_spectral_clustering_params_5,0.13444553483807656,sample_05,cooccurrence,louvain,params_4,3,sample_09,cooccurrence,spectral_clustering,params_5,8,False,True,False,False,49,diff_method_diff_sample
sample_00_jaccard_louvain_params_3,sample_08_lift_spectral_clustering_params_4,0.08460288260613313,sample_00,jaccard,louvain,params_3,3,sample_08,lift,spectral_clustering,params_4,6,False,False,False,False,49,diff_method_diff_sample
sample_09_tfidf_similarity_spectral_clustering_params_3,sample_09_conditional_probability_spectral_clustering_params_11,0.2939460247994165,sample_09,tfidf_similarity,spectral_clustering,params_3,5,sample_09,conditional_probability,spectral_clustering,params_11,8,True,False,True,False,49,same_sample_diff_method
sample_09_pmi_spectral_clustering_params_5,sample_14_pmi_spectral_clustering_params_11,-0.05947271612507664,sample_09,pmi,spectral_clustering,params_5,8,sample_14,pmi,spectral_clustering,params_11,8,False,True,True,False,49,same_method_diff_sample
sample_00_cooccurrence_walktrap_params_5,sample_07_conditional_probability_spectral_clustering_params_6,0.6370621625363423,sample_00,cooccurrence,walktrap,params_5,2,sample_07,conditional_probability,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_02_correlation_spectral_clustering_params_8,sample_06_jaccard_spectral_clustering_params_2,0.19370849254804642,sample_02,correlation,spectral_clustering,params_8,8,sample_06,jaccard,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_spectral_clustering_params_10,sample_13_conditional_probability_spectral_clustering_params_6,0.2139819443408192,sample_07,tfidf_similarity,spectral_clustering,params_10,5,sample_13,conditional_probability,spectral_clustering,params_6,3,False,False,True,False,49,diff_method_diff_sample
sample_05_jaccard_louvain_params_4,sample_06_cooccurrence_spectral_clustering_params_1,0.5582413274972234,sample_05,jaccard,louvain,params_4,3,sample_06,cooccurrence,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_10_correlation_spectral_clustering_params_5,sample_17_cooccurrence_walktrap_params_2,0.08768373035985809,sample_10,correlation,spectral_clustering,params_5,8,sample_17,cooccurrence,walktrap,params_2,2,False,False,False,False,49,diff_method_diff_sample
sample_08_conditional_probability_louvain_params_2,sample_10_jaccard_louvain_params_6,0.2425740175413093,sample_08,conditional_probability,louvain,params_2,6,sample_10,jaccard,louvain,params_6,10,False,False,True,False,49,diff_method_diff_sample
sample_15_jaccard_spectral_clustering_params_3,sample_16_tfidf_similarity_spectral_clustering_params_5,0.338499204926929,sample_15,jaccard,spectral_clustering,params_3,5,sample_16,tfidf_similarity,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_04_tfidf_similarity_spectral_clustering_params_3,sample_16_conditional_probability_spectral_clustering_params_2,0.2055625123574771,sample_04,tfidf_similarity,spectral_clustering,params_3,5,sample_16,conditional_probability,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_01_conditional_probability_louvain_params_5,sample_06_tfidf_similarity_spectral_clustering_params_0,0.05676519656072208,sample_01,conditional_probability,louvain,params_5,6,sample_06,tfidf_similarity,spectral_clustering,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_16_dice_walktrap_params_3,sample_19_dice_walktrap_params_2,0.9121470192738682,sample_16,dice,walktrap,params_3,2,sample_19,dice,walktrap,params_2,2,False,True,True,False,49,same_method_diff_sample
sample_01_jaccard_threshold_components_params_1,sample_13_tfidf_similarity_walktrap_params_1,0.008763388510223954,sample_01,jaccard,threshold_components,params_1,4,sample_13,tfidf_similarity,walktrap,params_1,2,False,False,False,True,49,diff_method_diff_sample
sample_16_dice_spectral_clustering_params_5,sample_19_jaccard_girvan_newman_params_0,0.039819763177197945,sample_16,dice,spectral_clustering,params_5,8,sample_19,jaccard,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_05_cooccurrence_louvain_params_7,sample_11_cooccurrence_spectral_clustering_params_10,0.19120139291932675,sample_05,cooccurrence,louvain,params_7,21,sample_11,cooccurrence,spectral_clustering,params_10,5,False,True,False,False,49,diff_method_diff_sample
sample_04_conditional_probability_spectral_clustering_params_2,sample_10_conditional_probability_louvain_params_2,0.1823130465821881,sample_04,conditional_probability,spectral_clustering,params_2,4,sample_10,conditional_probability,louvain,params_2,5,False,True,False,True,49,diff_method_diff_sample
sample_16_jaccard_spectral_clustering_params_9,sample_18_tfidf_similarity_threshold_components_params_4,-0.016137105808881367,sample_16,jaccard,spectral_clustering,params_9,3,sample_18,tfidf_similarity,threshold_components,params_4,18,False,False,False,False,49,diff_method_diff_sample
sample_15_jaccard_louvain_params_8,sample_16_cooccurrence_spectral_clustering_params_6,0.020036702745215535,sample_15,jaccard,louvain,params_8,25,sample_16,cooccurrence,spectral_clustering,params_6,3,False,False,False,False,49,diff_method_diff_sample
sample_00_dice_louvain_params_4,sample_05_jaccard_walktrap_params_5,0.43447037701974867,sample_00,dice,louvain,params_4,3,sample_05,jaccard,walktrap,params_5,2,False,False,False,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_fast_greedy_params_0,sample_12_dice_girvan_newman_params_0,0.009947940827792382,sample_07,tfidf_similarity,fast_greedy,params_0,4,sample_12,dice,girvan_newman,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_10_lift_spectral_clustering_params_1,sample_12_conditional_probability_louvain_params_3,-0.004821094926629046,sample_10,lift,spectral_clustering,params_1,3,sample_12,conditional_probability,louvain,params_3,5,False,False,False,False,49,diff_method_diff_sample
sample_14_correlation_spectral_clustering_params_1,sample_16_dice_spectral_clustering_params_2,0.33820303982556277,sample_14,correlation,spectral_clustering,params_1,3,sample_16,dice,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_louvain_params_0,sample_08_dice_spectral_clustering_params_10,0.0018457244468453868,sample_02,tfidf_similarity,louvain,params_0,2,sample_08,dice,spectral_clustering,params_10,5,False,False,False,False,49,diff_method_diff_sample
sample_03_tfidf_similarity_spectral_clustering_params_11,sample_12_cooccurrence_walktrap_params_5,0.09804215963005225,sample_03,tfidf_similarity,spectral_clustering,params_11,8,sample_12,cooccurrence,walktrap,params_5,2,False,False,False,False,49,diff_method_diff_sample
sample_11_lift_louvain_params_4,sample_13_cosine_spectral_clustering_params_7,0.1696991224954283,sample_11,lift,louvain,params_4,6,sample_13,cosine,spectral_clustering,params_7,5,False,False,False,False,49,diff_method_diff_sample
sample_05_tfidf_similarity_walktrap_params_5,sample_07_conditional_probability_spectral_clustering_params_10,0.17852555869509376,sample_05,tfidf_similarity,walktrap,params_5,2,sample_07,conditional_probability,spectral_clustering,params_10,5,False,False,False,False,49,diff_method_diff_sample
sample_16_tfidf_similarity_spectral_clustering_params_1,sample_17_cooccurrence_threshold_components_params_0,-0.04876190992505049,sample_16,tfidf_similarity,spectral_clustering,params_1,3,sample_17,cooccurrence,threshold_components,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_15_cooccurrence_walktrap_params_3,sample_15_correlation_spectral_clustering_params_2,0.16169544740973313,sample_15,cooccurrence,walktrap,params_3,2,sample_15,correlation,spectral_clustering,params_2,4,True,False,False,False,49,same_sample_diff_method
sample_09_tfidf_similarity_walktrap_params_2,sample_15_tfidf_similarity_threshold_components_params_2,-0.04285853753783071,sample_09,tfidf_similarity,walktrap,params_2,2,sample_15,tfidf_similarity,threshold_components,params_2,3,False,True,False,True,49,diff_method_diff_sample
sample_09_cooccurrence_threshold_components_params_3,sample_09_tfidf_similarity_louvain_params_0,-0.10209016529199377,sample_09,cooccurrence,threshold_components,params_3,20,sample_09,tfidf_similarity,louvain,params_0,3,True,False,False,False,49,same_sample_diff_method
sample_05_lift_louvain_params_2,sample_14_correlation_girvan_newman_params_0,-0.027347310847766638,sample_05,lift,louvain,params_2,2,sample_14,correlation,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_dice_spectral_clustering_params_8,sample_05_conditional_probability_louvain_params_4,0.033969644147782835,sample_02,dice,spectral_clustering,params_8,8,sample_05,conditional_probability,louvain,params_4,4,False,False,False,False,49,diff_method_diff_sample
sample_03_conditional_probability_spectral_clustering_params_11,sample_15_jaccard_threshold_components_params_1,0.002995779426774434,sample_03,conditional_probability,spectral_clustering,params_11,8,sample_15,jaccard,threshold_components,params_1,4,False,False,False,False,49,diff_method_diff_sample
sample_10_cooccurrence_louvain_params_6,sample_12_jaccard_louvain_params_3,0.2808975136446331,sample_10,cooccurrence,louvain,params_6,12,sample_12,jaccard,louvain,params_3,3,False,False,True,False,49,diff_method_diff_sample
sample_05_pmi_spectral_clustering_params_2,sample_06_jaccard_louvain_params_0,-0.045447511901186025,sample_05,pmi,spectral_clustering,params_2,4,sample_06,jaccard,louvain,params_0,5,False,False,False,False,49,diff_method_diff_sample
sample_05_dice_walktrap_params_1,sample_11_dice_spectral_clustering_params_4,0.19638709677419355,sample_05,dice,walktrap,params_1,2,sample_11,dice,spectral_clustering,params_4,6,False,True,False,False,49,diff_method_diff_sample
sample_05_tfidf_similarity_girvan_newman_params_0,sample_10_jaccard_threshold_components_params_0,1.0,sample_05,tfidf_similarity,girvan_newman,params_0,2,sample_10,jaccard,threshold_components,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_14_cosine_spectral_clustering_params_11,sample_17_conditional_probability_louvain_params_6,0.3269681742043551,sample_14,cosine,spectral_clustering,params_11,8,sample_17,conditional_probability,louvain,params_6,10,False,False,False,False,49,diff_method_diff_sample
sample_14_tfidf_similarity_threshold_components_params_2,sample_18_jaccard_girvan_newman_params_0,-0.027765202957597705,sample_14,tfidf_similarity,threshold_components,params_2,3,sample_18,jaccard,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_00_dice_threshold_components_params_1,sample_15_jaccard_walktrap_params_3,-0.050794898672257165,sample_00,dice,threshold_components,params_1,3,sample_15,jaccard,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_01_lift_spectral_clustering_params_7,sample_11_dice_threshold_components_params_2,0.2771910384708612,sample_01,lift,spectral_clustering,params_7,5,sample_11,dice,threshold_components,params_2,5,False,False,False,False,49,diff_method_diff_sample
sample_04_lift_spectral_clustering_params_7,sample_07_correlation_spectral_clustering_params_8,0.016242593238062042,sample_04,lift,spectral_clustering,params_7,5,sample_07,correlation,spectral_clustering,params_8,8,False,False,True,False,49,diff_method_diff_sample
sample_13_jaccard_girvan_newman_params_0,sample_19_cooccurrence_leiden_params_0,0.029349646784647878,sample_13,jaccard,girvan_newman,params_0,2,sample_19,cooccurrence,leiden,params_0,2,False,False,False,True,49,diff_method_diff_sample
sample_02_jaccard_louvain_params_1,sample_09_pmi_spectral_clustering_params_8,0.09230607304494264,sample_02,jaccard,louvain,params_1,6,sample_09,pmi,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_14_tfidf_similarity_louvain_params_0,sample_15_tfidf_similarity_threshold_components_params_4,-0.012955427716196623,sample_14,tfidf_similarity,louvain,params_0,5,sample_15,tfidf_similarity,threshold_components,params_4,19,False,True,False,False,49,diff_method_diff_sample
sample_04_conditional_probability_spectral_clustering_params_6,sample_18_cosine_spectral_clustering_params_2,0.28024193548387094,sample_04,conditional_probability,spectral_clustering,params_6,3,sample_18,cosine,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_04_dice_spectral_clustering_params_4,sample_13_lift_spectral_clustering_params_2,0.46214561855670105,sample_04,dice,spectral_clustering,params_4,6,sample_13,lift,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_05_jaccard_louvain_params_4,sample_06_dice_walktrap_params_1,0.48642009814724235,sample_05,jaccard,louvain,params_4,3,sample_06,dice,walktrap,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_08_jaccard_threshold_components_params_2,sample_14_cooccurrence_louvain_params_3,-0.0670963961324348,sample_08,jaccard,threshold_components,params_2,12,sample_14,cooccurrence,louvain,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_02_tfidf_similarity_fast_greedy_params_1,sample_19_tfidf_similarity_louvain_params_4,0.17229348501945974,sample_02,tfidf_similarity,fast_greedy,params_1,2,sample_19,tfidf_similarity,louvain,params_4,4,False,True,False,False,49,diff_method_diff_sample
sample_14_pmi_spectral_clustering_params_11,sample_15_conditional_probability_walktrap_params_1,-0.03026874115983027,sample_14,pmi,spectral_clustering,params_11,8,sample_15,conditional_probability,walktrap,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_02_jaccard_spectral_clustering_params_8,sample_16_cooccurrence_walktrap_params_0,-0.11559248750168896,sample_02,jaccard,spectral_clustering,params_8,8,sample_16,cooccurrence,walktrap,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_09_dice_walktrap_params_1,sample_16_jaccard_louvain_params_7,0.05693777167696179,sample_09,dice,walktrap,params_1,2,sample_16,jaccard,louvain,params_7,19,False,False,False,False,49,diff_method_diff_sample
sample_08_conditional_probability_spectral_clustering_params_2,sample_15_conditional_probability_spectral_clustering_params_3,0.31925660134326983,sample_08,conditional_probability,spectral_clustering,params_2,4,sample_15,conditional_probability,spectral_clustering,params_3,5,False,True,True,False,49,same_method_diff_sample
sample_10_cooccurrence_spectral_clustering_params_2,sample_19_cooccurrence_spectral_clustering_params_6,0.027210884353741496,sample_10,cooccurrence,spectral_clustering,params_2,4,sample_19,cooccurrence,spectral_clustering,params_6,3,False,True,True,False,49,same_method_diff_sample
sample_12_correlation_spectral_clustering_params_8,sample_17_lift_spectral_clustering_params_8,0.014062737196560909,sample_12,correlation,spectral_clustering,params_8,8,sample_17,lift,spectral_clustering,params_8,8,False,False,True,True,49,diff_method_diff_sample
sample_06_pmi_spectral_clustering_params_6,sample_19_lift_spectral_clustering_params_2,0.2620481927710843,sample_06,pmi,spectral_clustering,params_6,3,sample_19,lift,spectral_clustering,params_2,4,False,False,True,False,49,diff_method_diff_sample
sample_11_lift_spectral_clustering_params_4,sample_16_lift_walktrap_params_2,0.24222040611051737,sample_11,lift,spectral_clustering,params_4,6,sample_16,lift,walktrap,params_2,2,False,True,False,False,49,diff_method_diff_sample
sample_00_lift_spectral_clustering_params_5,sample_19_cooccurrence_threshold_components_params_4,0.5094976783452934,sample_00,lift,spectral_clustering,params_5,8,sample_19,cooccurrence,threshold_components,params_4,22,False,False,False,False,49,diff_method_diff_sample
sample_08_cooccurrence_spectral_clustering_params_1,sample_13_dice_walktrap_params_0,0.22617595228412635,sample_08,cooccurrence,spectral_clustering,params_1,3,sample_13,dice,walktrap,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_07_dice_fast_greedy_params_1,sample_07_correlation_spectral_clustering_params_6,-0.029538167678559248,sample_07,dice,fast_greedy,params_1,2,sample_07,correlation,spectral_clustering,params_6,3,True,False,False,False,49,same_sample_diff_method
sample_07_cooccurrence_louvain_params_4,sample_11_correlation_spectral_clustering_params_11,0.20961032345699976,sample_07,cooccurrence,louvain,params_4,3,sample_11,correlation,spectral_clustering,params_11,8,False,False,False,False,49,diff_method_diff_sample
sample_05_dice_girvan_newman_params_0,sample_12_jaccard_walktrap_params_4,-0.028069180606747946,sample_05,dice,girvan_newman,params_0,2,sample_12,jaccard,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_00_dice_spectral_clustering_params_10,sample_03_cooccurrence_spectral_clustering_params_0,0.21268368136117555,sample_00,dice,spectral_clustering,params_10,5,sample_03,cooccurrence,spectral_clustering,params_0,2,False,False,True,False,49,diff_method_diff_sample
sample_09_correlation_spectral_clustering_params_7,sample_19_conditional_probability_spectral_clustering_params_3,0.21557099092118245,sample_09,correlation,spectral_clustering,params_7,5,sample_19,conditional_probability,spectral_clustering,params_3,5,False,False,True,False,49,diff_method_diff_sample
sample_06_jaccard_spectral_clustering_params_8,sample_19_pmi_spectral_clustering_params_11,0.16556291390728478,sample_06,jaccard,spectral_clustering,params_8,8,sample_19,pmi,spectral_clustering,params_11,8,False,False,True,False,49,diff_method_diff_sample
sample_02_dice_spectral_clustering_params_8,sample_04_jaccard_spectral_clustering_params_5,0.33418563027358733,sample_02,dice,spectral_clustering,params_8,8,sample_04,jaccard,spectral_clustering,params_5,8,False,False,True,False,49,diff_method_diff_sample
sample_11_lift_louvain_params_4,sample_13_cooccurrence_fast_greedy_params_0,-0.027404537216423972,sample_11,lift,louvain,params_4,6,sample_13,cooccurrence,fast_greedy,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_02_correlation_spectral_clustering_params_8,sample_15_lift_spectral_clustering_params_8,0.028088673782464026,sample_02,correlation,spectral_clustering,params_8,8,sample_15,lift,spectral_clustering,params_8,8,False,False,True,True,49,diff_method_diff_sample
sample_03_jaccard_louvain_params_6,sample_05_cooccurrence_spectral_clustering_params_8,0.12813778473660287,sample_03,jaccard,louvain,params_6,8,sample_05,cooccurrence,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_14_conditional_probability_walktrap_params_5,sample_17_jaccard_louvain_params_3,0.47550978930966736,sample_14,conditional_probability,walktrap,params_5,2,sample_17,jaccard,louvain,params_3,3,False,False,False,False,49,diff_method_diff_sample
sample_05_tfidf_similarity_walktrap_params_1,sample_11_tfidf_similarity_spectral_clustering_params_6,0.8672117478111827,sample_05,tfidf_similarity,walktrap,params_1,3,sample_11,tfidf_similarity,spectral_clustering,params_6,3,False,True,False,False,49,diff_method_diff_sample
sample_00_pmi_spectral_clustering_params_2,sample_15_conditional_probability_spectral_clustering_params_9,-0.042844183936919966,sample_00,pmi,spectral_clustering,params_2,4,sample_15,conditional_probability,spectral_clustering,params_9,3,False,False,True,False,49,diff_method_diff_sample
sample_13_cooccurrence_walktrap_params_2,sample_15_lift_spectral_clustering_params_2,-0.08626560726447219,sample_13,cooccurrence,walktrap,params_2,2,sample_15,lift,spectral_clustering,params_2,4,False,False,False,True,49,diff_method_diff_sample
sample_10_dice_louvain_params_1,sample_16_dice_walktrap_params_1,0.47022122191991567,sample_10,dice,louvain,params_1,9,sample_16,dice,walktrap,params_1,3,False,True,False,True,49,diff_method_diff_sample
sample_15_tfidf_similarity_walktrap_params_3,sample_19_correlation_girvan_newman_params_0,0.060240963855421686,sample_15,tfidf_similarity,walktrap,params_3,2,sample_19,correlation,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_09_correlation_spectral_clustering_params_9,sample_16_cooccurrence_spectral_clustering_params_0,0.3771454381210479,sample_09,correlation,spectral_clustering,params_9,3,sample_16,cooccurrence,spectral_clustering,params_0,2,False,False,True,False,49,diff_method_diff_sample
sample_15_pmi_spectral_clustering_params_4,sample_18_tfidf_similarity_fast_greedy_params_0,0.03702250597424832,sample_15,pmi,spectral_clustering,params_4,6,sample_18,tfidf_similarity,fast_greedy,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_09_pmi_spectral_clustering_params_9,sample_11_jaccard_louvain_params_8,0.018178614431294236,sample_09,pmi,spectral_clustering,params_9,3,sample_11,jaccard,louvain,params_8,25,False,False,False,False,49,diff_method_diff_sample
sample_13_conditional_probability_walktrap_params_4,sample_17_conditional_probability_louvain_params_1,0.172505116167088,sample_13,conditional_probability,walktrap,params_4,2,sample_17,conditional_probability,louvain,params_1,5,False,True,False,False,49,diff_method_diff_sample
sample_05_cooccurrence_walktrap_params_1,sample_08_lift_spectral_clustering_params_9,-0.08841985168282944,sample_05,cooccurrence,walktrap,params_1,2,sample_08,lift,spectral_clustering,params_9,3,False,False,False,False,49,diff_method_diff_sample
sample_06_dice_louvain_params_7,sample_09_pmi_spectral_clustering_params_2,-0.018875163047648278,sample_06,dice,louvain,params_7,21,sample_09,pmi,spectral_clustering,params_2,4,False,False,False,False,49,diff_method_diff_sample
sample_05_cooccurrence_spectral_clustering_params_4,sample_15_dice_spectral_clustering_params_10,0.3021654525496457,sample_05,cooccurrence,spectral_clustering,params_4,6,sample_15,dice,spectral_clustering,params_10,5,False,False,True,False,49,diff_method_diff_sample
sample_00_cooccurrence_walktrap_params_2,sample_11_pmi_spectral_clustering_params_1,-0.0983498831775701,sample_00,cooccurrence,walktrap,params_2,2,sample_11,pmi,spectral_clustering,params_1,3,False,False,False,False,49,diff_method_diff_sample
sample_04_dice_walktrap_params_2,sample_16_jaccard_louvain_params_4,0.4861833105335157,sample_04,dice,walktrap,params_2,2,sample_16,jaccard,louvain,params_4,3,False,False,False,False,49,diff_method_diff_sample
sample_01_tfidf_similarity_spectral_clustering_params_11,sample_04_conditional_probability_walktrap_params_0,0.15663952456296068,sample_01,tfidf_similarity,spectral_clustering,params_11,8,sample_04,conditional_probability,walktrap,params_0,3,False,False,False,False,49,diff_method_diff_sample
sample_03_pmi_spectral_clustering_params_6,sample_07_tfidf_similarity_louvain_params_2,0.011501799986415196,sample_03,pmi,spectral_clustering,params_6,3,sample_07,tfidf_similarity,louvain,params_2,5,False,False,False,False,49,diff_method_diff_sample
sample_02_dice_louvain_params_0,sample_08_jaccard_spectral_clustering_params_8,0.10191434531844398,sample_02,dice,louvain,params_0,4,sample_08,jaccard,spectral_clustering,params_8,8,False,False,False,False,49,diff_method_diff_sample
sample_05_pmi_spectral_clustering_params_5,sample_17_dice_girvan_newman_params_0,-0.03168438266557645,sample_05,pmi,spectral_clustering,params_5,8,sample_17,dice,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_16_jaccard_spectral_clustering_params_4,sample_17_cooccurrence_walktrap_params_4,-0.09511568123393316,sample_16,jaccard,spectral_clustering,params_4,6,sample_17,cooccurrence,walktrap,params_4,2,False,False,False,True,49,diff_method_diff_sample
sample_02_correlation_louvain_params_3,sample_10_dice_fast_greedy_params_1,-0.014927505178201557,sample_02,correlation,louvain,params_3,2,sample_10,dice,fast_greedy,params_1,2,False,False,False,False,49,diff_method_diff_sample
sample_06_correlation_spectral_clustering_params_9,sample_13_lift_spectral_clustering_params_7,-0.015947583137594264,sample_06,correlation,spectral_clustering,params_9,3,sample_13,lift,spectral_clustering,params_7,5,False,False,True,False,49,diff_method_diff_sample
sample_03_dice_walktrap_params_1,sample_03_conditional_probability_spectral_clustering_params_6,0.6095819536423841,sample_03,dice,walktrap,params_1,2,sample_03,conditional_probability,spectral_clustering,params_6,3,True,False,False,False,49,same_sample_diff_method
sample_08_dice_spectral_clustering_params_6,sample_14_correlation_louvain_params_3,0.011804887304663676,sample_08,dice,spectral_clustering,params_6,3,sample_14,correlation,louvain,params_3,3,False,False,False,False,49,diff_method_diff_sample
sample_07_lift_spectral_clustering_params_0,sample_15_tfidf_similarity_walktrap_params_3,-0.04690431519699812,sample_07,lift,spectral_clustering,params_0,2,sample_15,tfidf_similarity,walktrap,params_3,2,False,False,False,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_louvain_params_1,sample_19_conditional_probability_threshold_components_params_7,0.09096713548409982,sample_07,tfidf_similarity,louvain,params_1,7,sample_19,conditional_probability,threshold_components,params_7,12,False,False,False,False,49,diff_method_diff_sample
sample_12_jaccard_louvain_params_7,sample_15_lift_girvan_newman_params_0,0.004215248370941857,sample_12,jaccard,louvain,params_7,20,sample_15,lift,girvan_newman,params_0,2,False,False,False,False,49,diff_method_diff_sample
sample_06_correlation_spectral_clustering_params_0,sample_08_cooccurrence_walktrap_params_4,0.5374313940724479,sample_06,correlation,spectral_clustering,params_0,2,sample_08,cooccurrence,walktrap,params_4,2,False,False,False,False,49,diff_method_diff_sample
sample_07_dice_louvain_params_2,sample_17_lift_threshold_components_params_8,-0.017529665587918016,sample_07,dice,louvain,params_2,6,sample_17,lift,threshold_components,params_8,20,False,False,False,False,49,diff_method_diff_sample
sample_07_tfidf_similarity_louvain_params_5,sample_08_jaccard_louvain_params_2,0.1680974533595511,sample_07,tfidf_similarity,louvain,params_5,5,sample_08,jaccard,louvain,params_2,8,False,False,True,False,49,diff_method_diff_sample
sample_04_cosine_spectral_clustering_params_0,sample_07_pmi_spectral_clustering_params_1,-0.12900014222727918,sample_04,cosine,spectral_clustering,params_0,2,sample_07,pmi,spectral_clustering,params_1,3,False,False,True,False,49,diff_method_diff_sample
